"","simulacao","acoes_educacionais","consultas","absenteismo","alto_risco","acoes_altorisco","consultas_altorisco","indireta","todos"
"67",67,36.201287060976,30.1403936371207,23.9807689636946,0.17711256199982,37.4766858713701,42.1095540106762,0.460409582825378,0
"68",68,36.2477901903912,22.2506803600118,8.74362931773067,0.187773338588886,38.7387534137815,31.8205405643675,0.408723614830524,0
"69",69,35.8868464222178,23.0100522004068,13.069518700242,0.149879959248938,32.3022549366578,36.4558494603261,0.419531454821117,0
"70",70,28.7966337520629,37.9459188552573,8.83842865377665,0.10725980962161,39.7736989986151,34.4208252697717,0.410537065053359,1
"71",71,35.089503172785,25.2953425608575,18.785888209939,0.146547754551284,35.3146770503372,36.4481404353864,0.462911626324058,1
"72",72,32.5844226311892,35.0076498324051,10.3062941208482,0.196770024462603,35.4320534644648,38.4770670672879,0.444953896314837,1
"73",73,34.2036480270326,26.8554997630417,12.8389647044241,0.146374612813815,30.942527805455,39.5949572429527,0.473270824318752,1
"74",74,20.012495466508,32.7130949404091,9.13055254891515,0.177648004028015,37.1739188674837,34.1074481816031,0.475965677155182,0
"75",75,29.5063314819708,24.2233826126903,23.0297632329166,0.170316206291318,33.7570245843381,40.0637805426959,0.44558268787805,0
"76",76,24.4023777032271,34.442326980643,23.9271153770387,0.183059542137198,25.5153138702735,30.0258672377095,0.40763621260412,0
"77",77,27.5963307544589,35.5501781543717,13.6554899476469,0.106240912433714,42.9039103165269,37.6813593227416,0.410149838007055,0
"78",78,32.2554200654849,39.1940304543823,18.8669972121716,0.171406383975409,26.9811976607889,40.8051713020541,0.479107883805409,0
"79",79,27.0359581848606,39.2152654891834,18.8612164184451,0.137034267187119,31.1912270681933,41.5170788776595,0.452455040905625,1
"80",80,22.2227084869519,29.321627211757,22.9830568879843,0.124144337256439,34.9002694431692,35.57658406673,0.407215392985381,1
"81",81,24.8723894543946,38.1155060278252,20.3704834729433,0.180250562587753,29.9154579779133,44.3826302583329,0.447719329944812,1
"82",82,33.3611117489636,33.485469748266,10.4048632793128,0.163968202192336,33.7370021780953,36.8743784283288,0.423646227223799,1
"83",83,28.3529355935752,33.2758816657588,12.7323607504368,0.12879988423083,40.0537291215733,41.9911728193983,0.49496119399555,1
"84",84,35.7639166805893,33.0221073469147,13.6109737828374,0.138576980284415,38.7174580339342,34.2581223486923,0.440791472047567,0
"85",85,22.057292885147,29.0582385798916,12.2092566676438,0.113493344094604,26.5591259114444,37.509283471154,0.460994521877728,1
"86",86,28.6978548299521,30.2825889457017,10.8615412078798,0.163011401658878,39.9278793856502,39.8475221567787,0.401364030549303,0
"87",87,39.6991395996884,34.3538869451731,21.7064304016531,0.156596497842111,35.0822594063357,31.8066770292353,0.477074716263451,1
"88",88,37.8610222879797,28.0670739663765,17.4894350841641,0.109989985194989,37.6923730550334,38.9098432206083,0.412676926888526,0
"89",89,37.7293812157586,24.3033752217889,22.5125411711633,0.167256265762262,40.919089037925,35.5225964973215,0.403267057263292,0
"90",90,23.5010530054569,28.2459925534204,22.5538076795638,0.121170995314606,35.6936284014955,32.8664126421791,0.426964506320655,0
"91",91,22.613913831301,32.0892667910084,17.3824408911169,0.161479551112279,39.8690186301246,37.2132812510245,0.499060324952006,1
"92",92,33.0620385007933,29.3654124625027,19.4567446373403,0.131244171294384,44.465049225837,32.2085714712739,0.437153342133388,1
"93",93,26.870329445228,31.3220991380513,9.66833581030369,0.173344095912762,36.0206534806639,36.5204918850213,0.415964723494835,1
"94",94,33.1351625593379,28.0411365954205,15.0596945695579,0.133302525104955,43.2464344287291,35.8811130118556,0.407050202530809,1
"95",95,26.4074648497626,20.1902589993551,20.7262295112014,0.115037939301692,36.6542505146936,34.6160788368434,0.417102575465105,1
"96",96,23.7538223853335,23.9446021430194,9.30905121937394,0.158635247009806,41.4259076258168,36.4872876985464,0.43832147535868,1
"97",97,35.6458860263228,39.4212413812056,11.6396374106407,0.180814661318436,36.8276271456853,40.1588850177359,0.493468213826418,0
"98",98,21.8718997342512,34.0716129215434,13.9889662750065,0.114999191393144,30.4811380151659,44.646445568651,0.442217399319634,1
"99",99,29.3355808313936,21.8300434807315,14.957467250526,0.175467107445002,37.235360937193,43.701096031582,0.45205071340315,1
"100",100,30.2301091980189,33.5577399097383,19.1136990785599,0.191037600347772,37.30411848519,34.3445719080046,0.471215523127466,1
"101",101,31.9997791852802,20.0864258548245,22.6178609952331,0.160939393891022,39.0819420246407,30.8654956659302,0.415620853356086,1
"102",102,26.6564708063379,25.1815692475066,12.4160435274243,0.162298008217476,33.2123352680355,43.6719426931813,0.476495378999971,0
"103",103,29.7722606733441,29.9972674716264,8.80163093283772,0.169223382836208,30.1649998640642,43.1302918517031,0.497873474657536,0
"104",104,39.0894765499979,25.7184762693942,15.3858855962753,0.112994502601214,25.5346512142569,30.5817139951978,0.447128687566146,0
"105",105,29.658047943376,30.8553809067234,20.3514507077634,0.107089454191737,25.1365807745606,34.8005480447318,0.431583136157133,1
"106",106,37.8070044424385,32.8024669596925,16.1211816556752,0.109734396310523,28.2817442296073,34.1704808792565,0.440819291677326,1
"107",107,38.2887637382373,29.9361265264452,17.8440964780748,0.197505702869967,26.7935826489702,41.440529411193,0.400455905031413,0
"108",108,32.1746996464208,35.0141818914562,19.8857490681112,0.169694259343669,32.7237956924364,41.5656067826785,0.471359726204537,1
"109",109,28.2137955306098,31.1178608285263,17.7038779444993,0.12639920853544,35.3349487995729,32.4265541508794,0.489123267354444,0
"110",110,22.9418938187882,37.3643933096901,17.1386847347021,0.196424800693057,37.6255801087245,41.5748170134611,0.422554000699893,0
"111",111,38.7059960654005,22.3604617081583,17.6549018919468,0.187751537351869,33.2158795977011,36.8306923680939,0.456937262997963,1
"112",112,26.0245779994875,36.2983146077022,13.0838731601834,0.178841623640619,38.5168120777234,41.3164545921609,0.425931656244211,1
"113",113,21.2144114309922,34.4648223137483,14.0992078967392,0.188948566420004,44.2354824952781,42.9204424994532,0.45221821796149,1
"114",114,38.9545388007537,39.3529309378937,9.24345058947802,0.161385061801411,27.4685017298907,42.9762338614091,0.450686293863691,0
"115",115,34.4119254685938,38.3262497046962,16.969527836889,0.108516486897133,27.4350953986868,30.1057917473372,0.416274233628064,0
"116",116,22.8458859119564,22.3088488634676,22.3997612148523,0.143016069289297,33.2524273404852,38.2197358226404,0.476895977184176,0
"117",117,30.9856931213289,24.0162162994966,13.8851473554969,0.132110152533278,30.3453197423369,36.5491087886039,0.45828704747837,1
"118",118,39.0818247711286,33.1125812092796,18.9883156642318,0.109947066917084,35.3979339497164,39.465236349497,0.473958425037563,1
"119",119,31.7096670623869,32.4029958853498,17.5666462033987,0.148818386811763,26.4864594070241,40.1694083225448,0.465722888032906,0
"120",120,28.0902056349441,39.6617856295779,23.5377495549619,0.133560996828601,33.4862104943022,35.3247123502661,0.416320248041302,1
"121",121,32.9578695865348,27.8646768955514,12.2975513637066,0.118149081896991,35.7676240243018,31.2874400429428,0.418903626361862,0
"122",122,26.3964123418555,39.3486982770264,17.8730545267463,0.121911290357821,33.8893083529547,33.4618376044091,0.40035613195505,1
"123",123,26.1544002173468,29.5152971195057,17.9738775752485,0.163897235831246,31.4925667876378,36.4723171968944,0.480405741324648,1
"124",124,24.3953526252881,26.1956923175603,10.2080858647823,0.138745487295091,42.4089591577649,35.6297415343579,0.431146013480611,1
"125",125,27.3897773167118,36.7079103458673,22.8769314102829,0.144931880105287,37.0004964619875,37.856076664757,0.490670734411106,1
"126",126,39.6843840694055,31.9172019325197,22.3329481892288,0.157946346397512,43.8776811910793,44.9763415858615,0.451689150324091,1
"127",127,23.0840460164472,32.1880970103666,10.7652838714421,0.128975615440868,44.227444883436,33.5370793612674,0.474363252799958,1
"128",128,21.8208799976856,32.8466128977016,14.87007586658,0.140608345600776,31.0183959593996,40.6537099415436,0.459961730404757,1
"129",129,22.8381381556392,39.4662087131292,13.081823207438,0.122236940544099,32.3095483519137,33.8508241425734,0.478959451196715,0
"130",130,33.8001420302317,30.2701707370579,11.9430064409971,0.17209479843732,28.5719009721652,33.5898118489422,0.457134739379399,0
"131",131,32.3851296678185,27.3966983845457,12.5859627090394,0.181150644901209,34.2750864801928,35.3550680063199,0.49160032030195,1
"132",132,37.8278823429719,23.5678954655305,15.9485124461353,0.165830346755683,40.7381574204192,44.513759178808,0.475706038693897,1
"133",133,33.4599818522111,38.6164461728185,22.0605489388108,0.163308643479832,34.9730934156105,37.7895251603331,0.415328070404939,1
"134",134,34.7415547585115,26.7249428248033,9.46373688429594,0.130129672610201,31.2943564867601,32.3868982563727,0.403509460901842,0
"135",135,30.4227145155892,26.4863767055795,13.9122025556862,0.110677930223756,44.5383557723835,39.6722914441489,0.475723913591355,1
"136",136,33.1967689935118,37.5671307556331,18.5518713220954,0.11407799331937,31.9020004477352,35.1213384931907,0.498703555762768,1
"137",137,36.4361092029139,28.1706434348598,21.404174245894,0.19518917419482,30.0273746484891,37.2390836267732,0.438433594442904,0
"138",138,35.7256310340017,39.5879894588143,12.3774937130511,0.141195539175533,35.2992223901674,41.6121853049845,0.411589556350373,0
"139",139,39.596438347362,27.4357891315594,15.6503931060433,0.187026766012423,41.7728216014802,42.1326641330961,0.40437109048944,0
"140",140,28.7886307248846,32.3222790332511,10.7943204604089,0.170934855472296,30.1418431615457,32.859580203658,0.413616592204198,0
"141",141,26.2340440414846,32.2657827939838,12.1665828488767,0.149519008677453,39.1303176339716,36.7953716847114,0.434522396116517,0
"142",142,28.1894990522414,22.1366658527404,15.9598870463669,0.149950099946,30.4560436634347,44.4293159886729,0.403963266452774,0
"143",143,20.2093422366306,33.5916684567928,20.7630032002926,0.197545679984614,37.1990145323798,42.2255036642309,0.408858406404033,0
"144",144,23.6769904801622,20.0209188833833,17.9650602638721,0.128806036477909,36.8842361494899,30.5258793721441,0.427540470240638,1
"145",145,36.8545863777399,31.1541630374268,12.1456797271967,0.112632416980341,37.585084810853,43.1598830292933,0.439361953618936,0
"146",146,24.6232356410474,30.789006925188,21.782166864723,0.145987917552702,30.6175372935832,36.9605841406155,0.442740319180302,1
"147",147,24.7819991130382,34.5104404632002,13.0677006170154,0.105058282311074,44.0949729504064,43.7262621684931,0.415237375372089,0
"148",148,21.5338233066723,26.7589736124501,18.1128282770514,0.172862305352464,43.8504209183156,41.1586281156633,0.450354187423363,1
"149",149,24.9144735606387,24.3425434501842,13.0827337615192,0.100608390406705,44.082243447192,37.9156042810064,0.418679433665238,0
"150",150,34.6427041105926,24.0986379701644,14.1965640373528,0.148845020728186,35.2886594971642,33.0947851971723,0.486733079724945,1
"151",151,36.9490633020177,28.1119978800416,21.2873148731887,0.125915395398624,41.3435822213069,37.872287457576,0.456253368919715,1
"152",152,29.9505453417078,20.9076441871002,19.6068358197808,0.137730139959604,33.6577255325392,31.2508017348591,0.495682244724594,1
"153",153,27.7581805968657,34.8568612989038,23.7225518375635,0.128215041966178,25.2428220864385,38.9784524892457,0.498904475034215,1
"154",154,24.9289798829705,38.0650943377987,20.6518241651356,0.135828887647949,32.1526239393279,30.7012024673168,0.45526551285293,1
"155",155,22.2219292260706,37.0076652662829,9.42364379018545,0.181767002912238,37.8363884147257,41.9077853439376,0.452867865376174,1
"156",156,27.7998887049034,25.7904491573572,19.4061391763389,0.178720243694261,26.6941585857421,35.5998546048068,0.46820776341483,1
"157",157,31.4387062797323,32.6489385869354,11.105385389179,0.18964108848013,37.9329814109951,44.4521410565358,0.491477999184281,1
"158",158,24.3378552561626,23.5318918945268,16.785701777786,0.163492908189073,37.130444641225,42.2047845146153,0.46711083764676,0
"159",159,28.8953600404784,35.219173966907,10.3989899605513,0.156338397553191,38.3024179330096,35.9314025519416,0.478206263296306,0
"160",160,24.3598133744672,36.4790039462969,18.0024612545967,0.122819712734781,42.5136774173006,35.457672982011,0.415367493056692,0
"161",161,30.045991265215,35.991258919239,9.60944382101297,0.140333820623346,35.0842385692522,44.3419275444467,0.407966440077871,1
"162",162,27.0780914369971,35.39264224004,13.2430929839611,0.168163462518714,29.8655317444354,42.478138305014,0.428831562981941,1
"163",163,32.9997031763196,34.5768034737557,17.1636127233505,0.130143021303229,38.9621424535289,38.9220579899848,0.417039049230516,1
"164",164,27.4942791322246,32.6815613266081,10.7714577354491,0.124785477644764,28.2750187348574,34.6968990715686,0.488373693707399,0
"165",165,27.1089076157659,28.2297699991614,16.9412071853876,0.181778175360523,43.6770702945068,32.72475718637,0.492681005899794,1
"166",166,30.6737589091063,28.2751594670117,16.9224865585566,0.191908059781417,43.2828143006191,37.6380924379919,0.432525476906449,1
"167",167,34.8066872078925,28.6946041369811,13.6721442379057,0.123055344261229,35.169539344497,31.3454040151555,0.464325738931075,0
"168",168,24.4220587564632,27.9877585871145,11.6965414881706,0.168333224975504,34.1202233592048,32.4695078388322,0.410661751800217,1
"169",169,28.254922372289,34.6605407819152,12.8933108225465,0.143484023306519,38.3911276236176,42.8018328384496,0.466330671240576,0
"170",170,25.3137337369844,32.6792789017782,19.9803194478154,0.104601851128973,31.9477003160864,44.0968498459551,0.490487482328899,1
"171",171,32.5994610693306,26.4883313328028,19.7692453041673,0.129086181009188,27.7721259091049,43.6355979123618,0.498499517608434,0
"172",172,23.6765698157251,26.7798879882321,18.5387740209699,0.170577984815463,44.2190168984234,41.707200917881,0.431277912994847,1
"173",173,37.2728822287172,28.9499714039266,8.33021862059832,0.130247366591357,35.2152366470546,42.603465464199,0.407309171999805,1
"174",174,34.9313600827008,25.9045911300927,19.6159669049084,0.155278758588247,33.8388044014573,44.2706954700407,0.42241819310002,0
"175",175,33.3656929945573,29.2685137456283,22.4728674478829,0.147578606312163,40.1632799999788,44.0586207713932,0.488636606931686,0
"176",176,32.3603574652225,38.5880399588495,19.5536533817649,0.144119590334594,39.7448890097439,38.2712456211448,0.443073243252002,1
"177",177,27.4447612045333,21.1255592014641,16.6929816044867,0.157132192770951,42.068528290838,39.278355112765,0.438905682344921,1
"178",178,30.5967137170956,22.8618307132274,12.4033050946891,0.186129604885355,42.9136832803488,39.0562423376832,0.434117562905885,0
"179",179,37.4936468573287,32.6176297664642,20.8536624014378,0.164755361666903,33.5309831984341,41.2226809049025,0.475752861448564,1
"180",180,31.6350019956008,23.161796675995,17.9469933770597,0.15638272811193,35.3028500452638,38.4235156851355,0.48909815759398,1
"181",181,36.7953552957624,34.3132694764063,15.4850085303187,0.125219904934056,34.8323902674019,38.4069640701637,0.490021278499626,0
"182",182,26.2489632982761,22.9668838810176,13.7379252649844,0.150885062920861,38.2727881567553,44.2040911701042,0.426940134121105,1
"183",183,34.1658064443618,29.5127689093351,16.1702051311731,0.107561455550604,25.3319296427071,44.9965372576844,0.493346436996944,0
"184",184,25.3003561217338,25.5996782891452,13.6800663173199,0.111509386636317,37.5359559804201,42.815286606783,0.477523629087955,1
"185",185,31.8868638807908,39.2719755414873,14.196531444788,0.196562747005373,42.9943129839376,32.2469003184233,0.462333432701416,1
"186",186,29.6257960097864,34.324179822579,22.5008784122765,0.196597638144158,38.3735436946154,39.328114654636,0.44696692021098,1
"187",187,25.3006546292454,28.6046492261812,12.6028488054872,0.174054625956342,40.6645481521264,32.0066342479549,0.4678772759391,1
"188",188,31.2918086955324,27.6282198540866,19.8740963824093,0.100026358733885,39.5866065332666,44.8825768113602,0.463675567018799,1
"189",189,38.2637644605711,34.3727536452934,21.4913883693516,0.183578754891641,33.80368554499,31.6374908422586,0.410931493761018,1
"190",190,38.0374877899885,24.9928846163675,14.31320688501,0.165457066870295,29.5785293448716,44.2854901892133,0.495134081854485,1
"191",191,25.4833324300125,34.0568821085617,16.5461704432964,0.117710153455846,39.3174060387537,39.6152425208129,0.497505631367676,1
"192",192,26.4296551281586,27.345541222021,14.8807822838426,0.131690639536828,44.8797549959272,44.7775930934586,0.445658896723762,1
"193",193,39.7128176875412,35.6735822884366,9.78515372797847,0.112223336030729,37.5152562977746,30.2595886588097,0.457849689992145,0
"194",194,32.3998662037775,33.4293536283076,18.3024061955512,0.159284775913693,35.8727852627635,34.2827506572939,0.491816231282428,1
"195",195,38.7462817830965,33.2384236436337,18.5586161874235,0.158298424887471,36.2301650689915,39.9263252515811,0.462846432230435,1
"196",196,29.3306540464982,25.8172337990254,19.1863984912634,0.184580741333775,40.5458801938221,41.4629585354123,0.487675149971619,0
"197",197,28.1366518652067,28.4830576460809,10.966923866421,0.11691612820141,44.2960449168459,42.9072161670774,0.439965824247338,0
"198",198,33.1846064841375,37.3329064855352,13.5566060394049,0.130632732133381,33.9970689360052,41.8210647138767,0.465821227035485,0
"199",199,23.0469323368743,34.2680564289913,8.24657857045531,0.175580269447528,27.0425153011456,43.9548962144181,0.401670127897523,1
"200",200,31.4573411643505,26.1092386581004,11.7647984847426,0.128696872293949,26.5667193569243,31.6322279500309,0.411895311716944,1
"201",201,24.7745205368847,32.0013539493084,15.2373053915799,0.173080706689507,29.1389971738681,38.2840976631269,0.47123867161572,0
"202",202,39.2471787286922,27.5152960978448,15.6463673897088,0.152593120886013,41.3304739585146,40.8869724953547,0.471106241596863,0
"203",203,32.0273145195097,31.9239906221628,15.3653559349477,0.186648936825804,38.3310109330341,36.1949441826437,0.482764289760962,0
"204",204,30.3005945449695,32.5586641766131,18.035094641149,0.199764026910998,33.268336225301,32.3036671173759,0.476450629415922,0
"205",205,28.0514668440446,35.2822268567979,18.8095237165689,0.146818670793436,35.7487183995545,40.7221265207045,0.431193444784731,1
"206",206,37.6049308246002,23.997514275834,10.350883051753,0.128103281231597,44.9816349428147,40.1405846409034,0.439656320726499,1
"207",207,27.2818372957408,35.6031957734376,22.6344797424972,0.134893527836539,30.1434817072004,35.7995671522804,0.475236856029369,1
"208",208,25.7647856138647,24.3200293602422,20.646528609097,0.119740845775232,36.0608899500221,44.5520354434848,0.463312873663381,1
"209",209,23.412904702127,29.9319982388988,21.1031032130122,0.108603088976815,41.8686628853902,39.5764187013265,0.437247099122033,0
"210",210,23.4434349276125,33.5844354238361,16.2978997342288,0.109840108011849,42.7045314153656,36.3181884249207,0.476513034314848,0
"211",211,29.6408521104604,26.9722499651834,11.541690338403,0.154591574822553,40.2622061502188,39.9141098046675,0.48586444449611,1
"212",212,25.0592985702679,20.7999137137085,12.9020184054971,0.104116341867484,43.164514969103,39.1302470338996,0.436569547140971,1
"213",213,24.325095792301,38.1589897302911,19.4271793998778,0.198547410522588,42.6537658739835,33.6666144558694,0.437736013135873,1
"214",214,33.4875277616084,21.8653060588986,10.2792591787875,0.197923706076108,33.5528195137158,34.1893141809851,0.413159587862901,1
"215",215,20.9532725485042,30.4227808397263,16.4863249100745,0.143748758151196,28.2417482603341,39.3671734223608,0.489892580988817,0
"216",216,34.0170617494732,36.5122886188328,18.9840069673955,0.151275845174678,32.7094005700201,34.2953841935378,0.433653943636455,1
"217",217,27.0377727691084,27.0671977894381,19.0623215511441,0.129567498224787,25.5424082325771,39.1392868256662,0.488547099218704,1
"218",218,28.1788799585775,30.9717748593539,23.9820976406336,0.15615345146507,39.8286644183099,31.9683436152991,0.499354928755201,0
"219",219,36.419026479125,23.4402703726664,13.571582749486,0.107107844366692,34.9236040981486,44.7769179276656,0.414724756404758,1
"220",220,38.3771469630301,25.3206063481048,21.9225680157542,0.123727176920511,25.6889045750722,38.4752960933838,0.404847362404689,0
"221",221,25.6505666021258,32.1283165039495,12.0066955834627,0.143341697053984,32.2697105119005,41.2221603572834,0.496508531970903,1
"222",222,39.2220958741382,32.6490310672671,11.7019651979208,0.10308848740533,34.8423603735864,43.6822755855974,0.413791829231195,1
