"","ano","uf_sigla","cod_regsaud","necessidade_media_med","oferta_media_med","rr_med","ra_med","regiao_saude","necessidade_media_enf","oferta_media_enf","rr_enf","ra_enf","classificacao","Região","simulacao","acoes_hab","prenatal_hab","absenteismo","alto_risco","indireta_enf","indireta_med","acoes_alto","prenatal_alto","ferias","feriados","coleta_exames","visita","consulta_puerperal","consulta_cd","enf_coleta_exames","enf_coleta_cito","enf_prenatal","enf_imunizacao","enf_puerperal","enf_visita","enf_cd","enf_acoes","ist_enf","ist_med","cenario_oferta","ans_tipo","todos","regiao"
"11",2029,"BA",29020,169.71627825189,87.6704793512605,51.6570833713085,-82.0457989006291,"SALVADOR",122.744411201396,49.2868250402443,40.1540278354309,-73.4575861611518,"Ambos déficit","Nordeste",2,36.8245770316571,30.4966216743924,25.5018709227443,0.198800330539234,0.641380857117474,0.561616730422247,27.8903170255944,39.9900992412586,7.33127512782812,5.61002240329981,24.841947631212,54.9796755914576,23.9739215257578,28.5175011307001,0.770133013743907,0.297769086249173,0.499912252044305,0.787913597887382,0.50921235291753,0.482452005706728,0.480437474604696,0.509104488790035,0.170657565526199,0.170193838269915,"cenario_reducao10","diminuicao",1,"Nordeste"
"12",2030,"BA",29020,157.021724222982,80.2246075058271,51.0914065571605,-76.7971167171549,"SALVADOR",112.192721480048,43.1904927941938,38.4966976684622,-69.0022286858539,"Ambos déficit","Nordeste",2,36.8245770316571,30.4966216743924,25.5018709227443,0.198800330539234,0.641380857117474,0.561616730422247,27.8903170255944,39.9900992412586,7.33127512782812,5.61002240329981,24.841947631212,54.9796755914576,23.9739215257578,28.5175011307001,0.770133013743907,0.297769086249173,0.499912252044305,0.787913597887382,0.50921235291753,0.482452005706728,0.480437474604696,0.509104488790035,0.170657565526199,0.170193838269915,"cenario_reducao10","diminuicao",1,"Nordeste"
"13",2025,"BA",29020,81.1554087926854,104.499127877072,128.764218468813,23.3437190843862,"SALVADOR",101.467500566814,101.975324645432,100.500479538553,0.507824078618398,"Ambos superávit","Nordeste",3,31.1346538271755,29.3065019603819,18.5629570148885,0.145631956099533,0.556898568791803,0.621676251804456,27.9836078407243,40.9999001899268,6.3745900336653,5.82270634919405,20.7568285358138,51.8629999062978,23.7154765380546,24.6905122720636,0.784668139391579,0.348438088782132,0.512193254637532,0.724246230488643,0.507092856499367,0.537025417783298,0.473895252123475,0.457974531780928,0.154902889742516,0.175305637856945,"cenario_reducao20","diminuicao",0,"Nordeste"
"14",2026,"BA",29020,84.315677037584,94.2093174140048,111.734046056477,9.89364037642081,"SALVADOR",95.6930765523259,87.4454223097153,91.3811379675929,-8.24765424261068,"Superávit em médicos e déficit de enfermeiros","Nordeste",3,31.1346538271755,29.3065019603819,18.5629570148885,0.145631956099533,0.556898568791803,0.621676251804456,27.9836078407243,40.9999001899268,6.3745900336653,5.82270634919405,20.7568285358138,51.8629999062978,23.7154765380546,24.6905122720636,0.784668139391579,0.348438088782132,0.512193254637532,0.724246230488643,0.507092856499367,0.537025417783298,0.473895252123475,0.457974531780928,0.154902889742516,0.175305637856945,"cenario_reducao20","diminuicao",0,"Nordeste"
"15",2027,"BA",29020,85.9578879672837,84.7450250058231,98.5890033013349,-1.21286296146062,"SALVADOR",89.5813409106847,74.8451915972114,83.549979087536,-14.7361493134733,"Ambos déficit","Nordeste",3,31.1346538271755,29.3065019603819,18.5629570148885,0.145631956099533,0.556898568791803,0.621676251804456,27.9836078407243,40.9999001899268,6.3745900336653,5.82270634919405,20.7568285358138,51.8629999062978,23.7154765380546,24.6905122720636,0.784668139391579,0.348438088782132,0.512193254637532,0.724246230488643,0.507092856499367,0.537025417783298,0.473895252123475,0.457974531780928,0.154902889742516,0.175305637856945,"cenario_reducao20","diminuicao",0,"Nordeste"
"16",2028,"BA",29020,85.7662843452818,76.060850537603,88.6838588359427,-9.70543380767883,"SALVADOR",83.4493645791739,64.0605446969157,76.7657669054355,-19.3888198822582,"Ambos déficit","Nordeste",3,31.1346538271755,29.3065019603819,18.5629570148885,0.145631956099533,0.556898568791803,0.621676251804456,27.9836078407243,40.9999001899268,6.3745900336653,5.82270634919405,20.7568285358138,51.8629999062978,23.7154765380546,24.6905122720636,0.784668139391579,0.348438088782132,0.512193254637532,0.724246230488643,0.507092856499367,0.537025417783298,0.473895252123475,0.457974531780928,0.154902889742516,0.175305637856945,"cenario_reducao20","diminuicao",0,"Nordeste"
"17",2029,"BA",29020,83.8786546390829,68.1149534363441,81.2065402448721,-15.7637012027388,"SALVADOR",77.2386695231756,54.8298961659007,70.9876238215741,-22.4087733572749,"Ambos déficit","Nordeste",3,31.1346538271755,29.3065019603819,18.5629570148885,0.145631956099533,0.556898568791803,0.621676251804456,27.9836078407243,40.9999001899268,6.3745900336653,5.82270634919405,20.7568285358138,51.8629999062978,23.7154765380546,24.6905122720636,0.784668139391579,0.348438088782132,0.512193254637532,0.724246230488643,0.507092856499367,0.537025417783298,0.473895252123475,0.457974531780928,0.154902889742516,0.175305637856945,"cenario_reducao20","diminuicao",0,"Nordeste"
"18",2030,"BA",29020,80.5242780884283,60.8790348277938,75.6033289251461,-19.6452432606345,"SALVADOR",70.9521255310537,46.9293172110517,66.1422288054106,-24.0228083200021,"Ambos déficit","Nordeste",3,31.1346538271755,29.3065019603819,18.5629570148885,0.145631956099533,0.556898568791803,0.621676251804456,27.9836078407243,40.9999001899268,6.3745900336653,5.82270634919405,20.7568285358138,51.8629999062978,23.7154765380546,24.6905122720636,0.784668139391579,0.348438088782132,0.512193254637532,0.724246230488643,0.507092856499367,0.537025417783298,0.473895252123475,0.457974531780928,0.154902889742516,0.175305637856945,"cenario_reducao20","diminuicao",0,"Nordeste"
"19",2025,"BA",29020,89.5341872500348,122.399334013189,136.706813087357,32.8651467631546,"SALVADOR",106.210980261003,93.4515285895344,87.9866924868658,-12.7594516714685,"Superávit em médicos e déficit de enfermeiros","Nordeste",4,38.245261060074,26.1995936848689,29.6548838205636,0.1230614943197,0.593936021183617,0.556871183891781,35.2886851970106,34.7211052395869,7.22878656536341,6.49858098570257,19.775924324058,52.4049732554704,25.288085732609,22.6004763017409,0.766841048118658,0.245121797174215,0.524934064201079,0.755952882161364,0.47494250962045,0.482867377949879,0.478448693710379,0.53450185675174,0.195807744120248,0.167803978663869,"cenario_reducao20","aumento",0,"Nordeste"
"20",2026,"BA",29020,90.4091902029846,110.346927707149,122.052777443754,19.9377375041646,"SALVADOR",99.0444148688794,80.1361350053454,80.9092921710266,-18.908279863534,"Superávit em médicos e déficit de enfermeiros","Nordeste",4,38.245261060074,26.1995936848689,29.6548838205636,0.1230614943197,0.593936021183617,0.556871183891781,35.2886851970106,34.7211052395869,7.22878656536341,6.49858098570257,19.775924324058,52.4049732554704,25.288085732609,22.6004763017409,0.766841048118658,0.245121797174215,0.524934064201079,0.755952882161364,0.47494250962045,0.482867377949879,0.478448693710379,0.53450185675174,0.195807744120248,0.167803978663869,"cenario_reducao20","aumento",0,"Nordeste"
"21",2027,"BA",29020,89.3056270867378,99.2614467926075,111.148031798937,9.95581970586971,"SALVADOR",91.6919686817032,68.589117873912,74.8038447205886,-23.1028508077912,"Superávit em médicos e déficit de enfermeiros","Nordeste",4,38.245261060074,26.1995936848689,29.6548838205636,0.1230614943197,0.593936021183617,0.556871183891781,35.2886851970106,34.7211052395869,7.22878656536341,6.49858098570257,19.775924324058,52.4049732554704,25.288085732609,22.6004763017409,0.766841048118658,0.245121797174215,0.524934064201079,0.755952882161364,0.47494250962045,0.482867377949879,0.478448693710379,0.53450185675174,0.195807744120248,0.167803978663869,"cenario_reducao20","aumento",0,"Nordeste"
"22",2028,"BA",29020,86.7510214034807,89.0897143297789,102.695867885429,2.33869292629821,"SALVADOR",84.4559249546736,58.705925624853,69.5107248619439,-25.7499993298207,"Superávit em médicos e déficit de enfermeiros","Nordeste",4,38.245261060074,26.1995936848689,29.6548838205636,0.1230614943197,0.593936021183617,0.556871183891781,35.2886851970106,34.7211052395869,7.22878656536341,6.49858098570257,19.775924324058,52.4049732554704,25.288085732609,22.6004763017409,0.766841048118658,0.245121797174215,0.524934064201079,0.755952882161364,0.47494250962045,0.482867377949879,0.478448693710379,0.53450185675174,0.195807744120248,0.167803978663869,"cenario_reducao20","aumento",0,"Nordeste"
"23",2029,"BA",29020,82.9167484476393,79.7827226534894,96.2202741269709,-3.13402579414988,"SALVADOR",77.3029486143138,50.2468379181414,64.9998982171263,-27.0561106961724,"Ambos déficit","Nordeste",4,38.245261060074,26.1995936848689,29.6548838205636,0.1230614943197,0.593936021183617,0.556871183891781,35.2886851970106,34.7211052395869,7.22878656536341,6.49858098570257,19.775924324058,52.4049732554704,25.288085732609,22.6004763017409,0.766841048118658,0.245121797174215,0.524934064201079,0.755952882161364,0.47494250962045,0.482867377949879,0.478448693710379,0.53450185675174,0.195807744120248,0.167803978663869,"cenario_reducao20","aumento",0,"Nordeste"
"24",2030,"BA",29020,77.9850701561564,71.3073254262315,91.4371498075804,-6.67774472992497,"SALVADOR",70.2215400049135,43.0066434628642,61.2442328377518,-27.2148965420493,"Ambos déficit","Nordeste",4,38.245261060074,26.1995936848689,29.6548838205636,0.1230614943197,0.593936021183617,0.556871183891781,35.2886851970106,34.7211052395869,7.22878656536341,6.49858098570257,19.775924324058,52.4049732554704,25.288085732609,22.6004763017409,0.766841048118658,0.245121797174215,0.524934064201079,0.755952882161364,0.47494250962045,0.482867377949879,0.478448693710379,0.53450185675174,0.195807744120248,0.167803978663869,"cenario_reducao20","aumento",0,"Nordeste"
"25",2025,"BA",29020,169.894617369892,122.300250292013,71.9859476334924,-47.5943670778792,"SALVADOR",149.707668303514,111.181180169511,74.265521218395,-38.5264881340035,"Ambos déficit","Nordeste",5,39.1070092644077,30.4818140435964,29.5638265237212,0.169548926851712,0.527525360288564,0.567042534577195,34.8565461253747,40.0157691026106,5.17620311118662,4.31542112026364,13.60834310879,58.0850357632153,20.7378541189246,27.9532520682551,0.775421537947841,0.349778213398531,0.520066830771975,0.790477355290204,0.498036456480622,0.462570123630576,0.457253002445213,0.452978437230922,0.153230358823203,0.191787241294514,"cenario_base","constante",1,"Nordeste"
"26",2026,"BA",29020,163.913089222243,115.076517278355,70.2058132296725,-48.8365719438887,"SALVADOR",140.363708697197,99.5043116873883,70.8903409655883,-40.859397009809,"Ambos déficit","Nordeste",5,39.1070092644077,30.4818140435964,29.5638265237212,0.169548926851712,0.527525360288564,0.567042534577195,34.8565461253747,40.0157691026106,5.17620311118662,4.31542112026364,13.60834310879,58.0850357632153,20.7378541189246,27.9532520682551,0.775421537947841,0.349778213398531,0.520066830771975,0.790477355290204,0.498036456480622,0.462570123630576,0.457253002445213,0.452978437230922,0.153230358823203,0.191787241294514,"cenario_base","constante",1,"Nordeste"
"27",2027,"BA",29020,156.238249652727,108.239335581545,69.27838466069,-47.9989140711817,"SALVADOR",130.696057625433,89.0534455732319,68.1378208273534,-41.6426120522009,"Ambos déficit","Nordeste",5,39.1070092644077,30.4818140435964,29.5638265237212,0.169548926851712,0.527525360288564,0.567042534577195,34.8565461253747,40.0157691026106,5.17620311118662,4.31542112026364,13.60834310879,58.0850357632153,20.7378541189246,27.9532520682551,0.775421537947841,0.349778213398531,0.520066830771975,0.790477355290204,0.498036456480622,0.462570123630576,0.457253002445213,0.452978437230922,0.153230358823203,0.191787241294514,"cenario_base","constante",1,"Nordeste"
"28",2028,"BA",29020,147.65047112578,101.580574343287,68.7980021795886,-46.069896782493,"SALVADOR",121.113466424098,79.7002075324647,65.8062310374154,-41.4132588916337,"Ambos déficit","Nordeste",5,39.1070092644077,30.4818140435964,29.5638265237212,0.169548926851712,0.527525360288564,0.567042534577195,34.8565461253747,40.0157691026106,5.17620311118662,4.31542112026364,13.60834310879,58.0850357632153,20.7378541189246,27.9532520682551,0.775421537947841,0.349778213398531,0.520066830771975,0.790477355290204,0.498036456480622,0.462570123630576,0.457253002445213,0.452978437230922,0.153230358823203,0.191787241294514,"cenario_base","constante",1,"Nordeste"
"29",2029,"BA",29020,138.100203270033,95.1197089667566,68.8773127877049,-42.9804943032759,"SALVADOR",111.540141853341,71.3293475547938,63.9494861397804,-40.2107942985474,"Ambos déficit","Nordeste",5,39.1070092644077,30.4818140435964,29.5638265237212,0.169548926851712,0.527525360288564,0.567042534577195,34.8565461253747,40.0157691026106,5.17620311118662,4.31542112026364,13.60834310879,58.0850357632153,20.7378541189246,27.9532520682551,0.775421537947841,0.349778213398531,0.520066830771975,0.790477355290204,0.498036456480622,0.462570123630576,0.457253002445213,0.452978437230922,0.153230358823203,0.191787241294514,"cenario_base","constante",1,"Nordeste"
"30",2030,"BA",29020,127.654519964377,88.8944850333957,69.6367704474564,-38.7600349309814,"SALVADOR",101.959088300349,63.8376757183446,62.6110695794894,-38.1214125820045,"Ambos déficit","Nordeste",5,39.1070092644077,30.4818140435964,29.5638265237212,0.169548926851712,0.527525360288564,0.567042534577195,34.8565461253747,40.0157691026106,5.17620311118662,4.31542112026364,13.60834310879,58.0850357632153,20.7378541189246,27.9532520682551,0.775421537947841,0.349778213398531,0.520066830771975,0.790477355290204,0.498036456480622,0.462570123630576,0.457253002445213,0.452978437230922,0.153230358823203,0.191787241294514,"cenario_base","constante",1,"Nordeste"
"31",2025,"BA",29020,81.8733656334946,114.470554088037,139.814154703819,32.5971884545429,"SALVADOR",96.3713679135523,92.3134587446413,95.7893000205714,-4.057909168911,"Superávit em médicos e déficit de enfermeiros","Nordeste",6,25.683347490849,27.6702072191983,23.6461890004575,0.155663234461099,0.598881142749451,0.585576167376712,37.3268553707749,36.9583006727044,4.56434088665992,5.36793089844286,11.3018913206179,56.7855576006696,27.1684976830147,24.2516110022552,0.777884956775233,0.364973702421412,0.466516493819654,0.700819856929593,0.484026407380588,0.485622143070214,0.533440187387168,0.531465971958824,0.16949749836931,0.19840973255923,"cenario_reducao20","constante",0,"Nordeste"
"32",2026,"BA",29020,84.0700068981621,103.198878150667,122.753502656039,19.1288712525054,"SALVADOR",90.3096816269061,79.1602224642414,87.6541928154213,-11.1494591626647,"Superávit em médicos e déficit de enfermeiros","Nordeste",6,25.683347490849,27.6702072191983,23.6461890004575,0.155663234461099,0.598881142749451,0.585576167376712,37.3268553707749,36.9583006727044,4.56434088665992,5.36793089844286,11.3018913206179,56.7855576006696,27.1684976830147,24.2516110022552,0.777884956775233,0.364973702421412,0.466516493819654,0.700819856929593,0.484026407380588,0.485622143070214,0.533440187387168,0.531465971958824,0.16949749836931,0.19840973255923,"cenario_reducao20","constante",0,"Nordeste"
"33",2027,"BA",29020,84.2395966580757,92.8314921444396,110.19935496752,8.59189548636387,"SALVADOR",84.0982198349564,67.7538270240108,80.5651144066764,-16.3443928109455,"Superávit em médicos e déficit de enfermeiros","Nordeste",6,25.683347490849,27.6702072191983,23.6461890004575,0.155663234461099,0.598881142749451,0.585576167376712,37.3268553707749,36.9583006727044,4.56434088665992,5.36793089844286,11.3018913206179,56.7855576006696,27.1684976830147,24.2516110022552,0.777884956775233,0.364973702421412,0.466516493819654,0.700819856929593,0.484026407380588,0.485622143070214,0.533440187387168,0.531465971958824,0.16949749836931,0.19840973255923,"cenario_reducao20","constante",0,"Nordeste"
"34",2028,"BA",29020,82.8786757432467,83.318663823578,100.530882131484,0.439988080331347,"SALVADOR",77.9532810338023,57.9909941017568,74.3919862418756,-19.9622869320455,"Superávit em médicos e déficit de enfermeiros","Nordeste",6,25.683347490849,27.6702072191983,23.6461890004575,0.155663234461099,0.598881142749451,0.585576167376712,37.3268553707749,36.9583006727044,4.56434088665992,5.36793089844286,11.3018913206179,56.7855576006696,27.1684976830147,24.2516110022552,0.777884956775233,0.364973702421412,0.466516493819654,0.700819856929593,0.484026407380588,0.485622143070214,0.533440187387168,0.531465971958824,0.16949749836931,0.19840973255923,"cenario_reducao20","constante",0,"Nordeste"
"35",2029,"BA",29020,80.1153000296459,74.6145601397882,93.1339708047999,-5.50073988985761,"SALVADOR",71.8121189682194,49.6349227156942,69.1177525866633,-22.1771962525252,"Ambos déficit","Nordeste",6,25.683347490849,27.6702072191983,23.6461890004575,0.155663234461099,0.598881142749451,0.585576167376712,37.3268553707749,36.9583006727044,4.56434088665992,5.36793089844286,11.3018913206179,56.7855576006696,27.1684976830147,24.2516110022552,0.777884956775233,0.364973702421412,0.466516493819654,0.700819856929593,0.484026407380588,0.485622143070214,0.533440187387168,0.531465971958824,0.16949749836931,0.19840973255923,"cenario_reducao20","constante",0,"Nordeste"
"36",2030,"BA",29020,76.1520981240612,66.6881819078946,87.5723500083362,-9.46391621616668,"SALVADOR",65.672442516023,42.482900675626,64.689082738564,-23.189541840397,"Ambos déficit","Nordeste",6,25.683347490849,27.6702072191983,23.6461890004575,0.155663234461099,0.598881142749451,0.585576167376712,37.3268553707749,36.9583006727044,4.56434088665992,5.36793089844286,11.3018913206179,56.7855576006696,27.1684976830147,24.2516110022552,0.777884956775233,0.364973702421412,0.466516493819654,0.700819856929593,0.484026407380588,0.485622143070214,0.533440187387168,0.531465971958824,0.16949749836931,0.19840973255923,"cenario_reducao20","constante",0,"Nordeste"
"37",2025,"BA",29020,197.209841167756,135.678522710102,68.7990629203375,-61.5313184576538,"SALVADOR",163.131351810825,91.7255291847736,56.2280200381979,-71.4058226260512,"Ambos déficit","Nordeste",7,32.9215823207051,33.0408058094326,28.3790739588439,0.158471008948982,0.61020393660292,0.519681855395902,33.9484578138217,39.7542439692188,7.55448441021144,4.09474516287446,14.4501442066394,59.6918924641795,22.4281235248782,28.6876432551071,0.737924857879989,0.219908675784245,0.526147229620256,0.716349922516383,0.491457153856754,0.543069918616675,0.457815430732444,0.489074946101755,0.190243914944585,0.162549086811487,"cenario_base","aumento",1,"Nordeste"
"38",2026,"BA",29020,188.702531247622,127.664594517763,67.6538855486982,-61.0379367298593,"SALVADOR",152.951123746811,82.0920018277993,53.6720488328617,-70.8591219190119,"Ambos déficit","Nordeste",7,32.9215823207051,33.0408058094326,28.3790739588439,0.158471008948982,0.61020393660292,0.519681855395902,33.9484578138217,39.7542439692188,7.55448441021144,4.09474516287446,14.4501442066394,59.6918924641795,22.4281235248782,28.6876432551071,0.737924857879989,0.219908675784245,0.526147229620256,0.716349922516383,0.491457153856754,0.543069918616675,0.457815430732444,0.489074946101755,0.190243914944585,0.162549086811487,"cenario_base","aumento",1,"Nordeste"
"39",2027,"BA",29020,178.689976601155,120.079502010522,67.1999091916304,-58.6104745906333,"SALVADOR",142.411880893216,73.4699380639619,51.5897533289735,-68.9419428292546,"Ambos déficit","Nordeste",7,32.9215823207051,33.0408058094326,28.3790739588439,0.158471008948982,0.61020393660292,0.519681855395902,33.9484578138217,39.7542439692188,7.55448441021144,4.09474516287446,14.4501442066394,59.6918924641795,22.4281235248782,28.6876432551071,0.737924857879989,0.219908675784245,0.526147229620256,0.716349922516383,0.491457153856754,0.543069918616675,0.457815430732444,0.489074946101755,0.190243914944585,0.162549086811487,"cenario_base","aumento",1,"Nordeste"
"40",2028,"BA",29020,167.961542960428,112.6923471541,67.0941366504656,-55.269195806328,"SALVADOR",131.961858816054,65.7534278814607,49.8276005441211,-66.2084309345937,"Ambos déficit","Nordeste",7,32.9215823207051,33.0408058094326,28.3790739588439,0.158471008948982,0.61020393660292,0.519681855395902,33.9484578138217,39.7542439692188,7.55448441021144,4.09474516287446,14.4501442066394,59.6918924641795,22.4281235248782,28.6876432551071,0.737924857879989,0.219908675784245,0.526147229620256,0.716349922516383,0.491457153856754,0.543069918616675,0.457815430732444,0.489074946101755,0.190243914944585,0.162549086811487,"cenario_base","aumento",1,"Nordeste"
"41",2029,"BA",29020,156.441283884771,105.524735741831,67.4532534644478,-50.9165481429399,"SALVADOR",121.521793086452,58.84738892763,48.4253790476623,-62.6744041588215,"Ambos déficit","Nordeste",7,32.9215823207051,33.0408058094326,28.3790739588439,0.158471008948982,0.61020393660292,0.519681855395902,33.9484578138217,39.7542439692188,7.55448441021144,4.09474516287446,14.4501442066394,59.6918924641795,22.4281235248782,28.6876432551071,0.737924857879989,0.219908675784245,0.526147229620256,0.716349922516383,0.491457153856754,0.543069918616675,0.457815430732444,0.489074946101755,0.190243914944585,0.162549086811487,"cenario_base","aumento",1,"Nordeste"
"42",2030,"BA",29020,144.179235305245,98.6185422974077,68.3999620948329,-45.5606930078376,"SALVADOR",111.073536291748,52.6666885372468,47.4160545306773,-58.4068477545011,"Ambos déficit","Nordeste",7,32.9215823207051,33.0408058094326,28.3790739588439,0.158471008948982,0.61020393660292,0.519681855395902,33.9484578138217,39.7542439692188,7.55448441021144,4.09474516287446,14.4501442066394,59.6918924641795,22.4281235248782,28.6876432551071,0.737924857879989,0.219908675784245,0.526147229620256,0.716349922516383,0.491457153856754,0.543069918616675,0.457815430732444,0.489074946101755,0.190243914944585,0.162549086811487,"cenario_base","aumento",1,"Nordeste"
